id;name;description;category;currency;price;old_price;credit_price;discount_sum;discount_percent;url;image;brand;available;gtin;mpn;model;params
3593450000754;"Puma Suede Mayu";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8050;11490;;3440;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F359345%2F380686-09%2F;https://img.brandshop.ru/cache/products/3/380686-09-0_676x676.jpg;Puma;"in stock";;;"Suede Mayu";"Возраст:Взрослый|Цвет:синий|Пол:Женский|Материал:Материал: Верх - замша; Подкладка - текстиль; Низ - резина|Размер:37 INT"
3593450000739;"Puma Suede Mayu";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8050;11490;;3440;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F359345%2F380686-09%2F;https://img.brandshop.ru/cache/products/3/380686-09-0_676x676.jpg;Puma;"in stock";;;"Suede Mayu";"Возраст:Взрослый|Цвет:синий|Пол:Женский|Материал:Материал: Верх - замша; Подкладка - текстиль; Низ - резина|Размер:38.5 INT"
3593450000743;"Puma Suede Mayu";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8050;11490;;3440;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F359345%2F380686-09%2F;https://img.brandshop.ru/cache/products/3/380686-09-0_676x676.jpg;Puma;"in stock";;;"Suede Mayu";"Возраст:Взрослый|Цвет:синий|Пол:Женский|Материал:Материал: Верх - замша; Подкладка - текстиль; Низ - резина|Размер:38 INT"
3593780000229;"Puma Team T7 Track";"На модели размер олимпийки - M. Рост модели - 186 см.";"Мужская одежда и обувь > Мужская одежда > Мужские олимпийки";RUB;6300;8990;;2690;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F359378%2F536793-06%2F;https://img.brandshop.ru/cache/products/5/536793-06-0_676x676.jpg;Puma;"in stock";;;"Team T7 Track";"Возраст:Взрослый|Цвет:синий|Пол:Мужской|Материал:Материал: 59% полиэстер, 41% хлопок|Размер:S INT"
3593780000232;"Puma Team T7 Track";"На модели размер олимпийки - M. Рост модели - 186 см.";"Мужская одежда и обувь > Мужская одежда > Мужские олимпийки";RUB;6300;8990;;2690;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F359378%2F536793-06%2F;https://img.brandshop.ru/cache/products/5/536793-06-0_676x676.jpg;Puma;"in stock";;;"Team T7 Track";"Возраст:Взрослый|Цвет:синий|Пол:Мужской|Материал:Материал: 59% полиэстер, 41% хлопок|Размер:XL INT"
3600090000739;"adidas Originals Stan Smith Bonega";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;7350;10490;;3140;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360009%2Fgy3056%2F;https://img.brandshop.ru/cache/products/g/gy3056-0_676x676.jpg;"adidas Originals";"in stock";;;"Stan Smith Bonega";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:38.5 INT"
3600090000731;"adidas Originals Stan Smith Bonega";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;7350;10490;;3140;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360009%2Fgy3056%2F;https://img.brandshop.ru/cache/products/g/gy3056-0_676x676.jpg;"adidas Originals";"in stock";;;"Stan Smith Bonega";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:42.5 INT"
3600090000743;"adidas Originals Stan Smith Bonega";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;7350;10490;;3140;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360009%2Fgy3056%2F;https://img.brandshop.ru/cache/products/g/gy3056-0_676x676.jpg;"adidas Originals";"in stock";;;"Stan Smith Bonega";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:38 INT"
3600090000748;"adidas Originals Stan Smith Bonega";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;7350;10490;;3140;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360009%2Fgy3056%2F;https://img.brandshop.ru/cache/products/g/gy3056-0_676x676.jpg;"adidas Originals";"in stock";;;"Stan Smith Bonega";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:39.5 INT"
3600090000746;"adidas Originals Stan Smith Bonega";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;7350;10490;;3140;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360009%2Fgy3056%2F;https://img.brandshop.ru/cache/products/g/gy3056-0_676x676.jpg;"adidas Originals";"in stock";;;"Stan Smith Bonega";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:43.5 INT"
3600090000735;"adidas Originals Stan Smith Bonega";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;7350;10490;;3140;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360009%2Fgy3056%2F;https://img.brandshop.ru/cache/products/g/gy3056-0_676x676.jpg;"adidas Originals";"in stock";;;"Stan Smith Bonega";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:40 INT"
3600090000736;"adidas Originals Stan Smith Bonega";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;7350;10490;;3140;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360009%2Fgy3056%2F;https://img.brandshop.ru/cache/products/g/gy3056-0_676x676.jpg;"adidas Originals";"in stock";;;"Stan Smith Bonega";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:40.5 INT"
3600090000753;"adidas Originals Stan Smith Bonega";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;7350;10490;;3140;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360009%2Fgy3056%2F;https://img.brandshop.ru/cache/products/g/gy3056-0_676x676.jpg;"adidas Originals";"in stock";;;"Stan Smith Bonega";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:37.5 INT"
3600090000758;"adidas Originals Stan Smith Bonega";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;7350;10490;;3140;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360009%2Fgy3056%2F;https://img.brandshop.ru/cache/products/g/gy3056-0_676x676.jpg;"adidas Originals";"in stock";;;"Stan Smith Bonega";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:36 INT"
3600090000737;"adidas Originals Stan Smith Bonega";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;7350;10490;;3140;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360009%2Fgy3056%2F;https://img.brandshop.ru/cache/products/g/gy3056-0_676x676.jpg;"adidas Originals";"in stock";;;"Stan Smith Bonega";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:42 INT"
3600440000748;"adidas Originals Ozweego";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8400;11990;;3590;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360044%2Fgw5621%2F;https://img.brandshop.ru/cache/products/g/gw5621-0_676x676.jpg;"adidas Originals";"in stock";;;Ozweego;"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, замша; Подкладка - текстиль; Низ - резина|Размер:39.5 INT"
3600440000736;"adidas Originals Ozweego";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8400;11990;;3590;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360044%2Fgw5621%2F;https://img.brandshop.ru/cache/products/g/gw5621-0_676x676.jpg;"adidas Originals";"in stock";;;Ozweego;"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, замша; Подкладка - текстиль; Низ - резина|Размер:40.5 INT"
3600440000755;"adidas Originals Ozweego";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8400;11990;;3590;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360044%2Fgw5621%2F;https://img.brandshop.ru/cache/products/g/gw5621-0_676x676.jpg;"adidas Originals";"in stock";;;Ozweego;"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, замша; Подкладка - текстиль; Низ - резина|Размер:36.5 INT"
3600440000735;"adidas Originals Ozweego";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8400;11990;;3590;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360044%2Fgw5621%2F;https://img.brandshop.ru/cache/products/g/gw5621-0_676x676.jpg;"adidas Originals";"in stock";;;Ozweego;"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, замша; Подкладка - текстиль; Низ - резина|Размер:40 INT"
3600440000744;"adidas Originals Ozweego";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8400;11990;;3590;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360044%2Fgw5621%2F;https://img.brandshop.ru/cache/products/g/gw5621-0_676x676.jpg;"adidas Originals";"in stock";;;Ozweego;"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, замша; Подкладка - текстиль; Низ - резина|Размер:41.5 INT"
3600440000739;"adidas Originals Ozweego";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8400;11990;;3590;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360044%2Fgw5621%2F;https://img.brandshop.ru/cache/products/g/gw5621-0_676x676.jpg;"adidas Originals";"in stock";;;Ozweego;"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, замша; Подкладка - текстиль; Низ - резина|Размер:38.5 INT"
3600440000758;"adidas Originals Ozweego";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8400;11990;;3590;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360044%2Fgw5621%2F;https://img.brandshop.ru/cache/products/g/gw5621-0_676x676.jpg;"adidas Originals";"in stock";;;Ozweego;"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, замша; Подкладка - текстиль; Низ - резина|Размер:36 INT"
3600440000737;"adidas Originals Ozweego";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8400;11990;;3590;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360044%2Fgw5621%2F;https://img.brandshop.ru/cache/products/g/gw5621-0_676x676.jpg;"adidas Originals";"in stock";;;Ozweego;"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, замша; Подкладка - текстиль; Низ - резина|Размер:42 INT"
3600440000743;"adidas Originals Ozweego";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8400;11990;;3590;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360044%2Fgw5621%2F;https://img.brandshop.ru/cache/products/g/gw5621-0_676x676.jpg;"adidas Originals";"in stock";;;Ozweego;"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, замша; Подкладка - текстиль; Низ - резина|Размер:38 INT"
3600740000744;"adidas Originals Continental 80 Stripes";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;6790;9690;;2900;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360074%2Fs42626%2F;https://img.brandshop.ru/cache/products/s/s42626-0_676x676.jpg;"adidas Originals";"in stock";;;"Continental 80 Stripes";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - кожа, искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:41.5 INT"
3602200000754;"Puma Suede Mayu Mix";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8050;11490;;3440;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360220%2F382581-01%2F;https://img.brandshop.ru/cache/products/3/382581-01-0_676x676.jpg;Puma;"in stock";;;"Suede Mayu Mix";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - кожа; Подкладка - текстиль; Низ - резина|Размер:37 INT"
3602200000743;"Puma Suede Mayu Mix";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;8050;11490;;3440;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360220%2F382581-01%2F;https://img.brandshop.ru/cache/products/3/382581-01-0_676x676.jpg;Puma;"in stock";;;"Suede Mayu Mix";"Возраст:Взрослый|Цвет:белый|Пол:Женский|Материал:Материал: Верх - кожа; Подкладка - текстиль; Низ - резина|Размер:38 INT"
3602350000735;"Puma X-Ray Game Valentines";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;6300;8990;;2690;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360235%2F368857-02%2F;https://img.brandshop.ru/cache/products/3/368857-02-0_676x676.jpg;Puma;"in stock";;;"X-Ray Game Valentines";"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:40 INT"
3602350000739;"Puma X-Ray Game Valentines";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;6300;8990;;2690;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360235%2F368857-02%2F;https://img.brandshop.ru/cache/products/3/368857-02-0_676x676.jpg;Puma;"in stock";;;"X-Ray Game Valentines";"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:38.5 INT"
3602350000758;"Puma X-Ray Game Valentines";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;6300;8990;;2690;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360235%2F368857-02%2F;https://img.brandshop.ru/cache/products/3/368857-02-0_676x676.jpg;Puma;"in stock";;;"X-Ray Game Valentines";"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:36 INT"
3602350000753;"Puma X-Ray Game Valentines";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;6300;8990;;2690;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360235%2F368857-02%2F;https://img.brandshop.ru/cache/products/3/368857-02-0_676x676.jpg;Puma;"in stock";;;"X-Ray Game Valentines";"Возраст:Взрослый|Цвет:чёрный|Пол:Женский|Материал:Материал: Верх - текстиль, искусственная кожа; Подкладка - текстиль; Низ - резина|Размер:37.5 INT"
3602450000739;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:38.5 INT"
3602450000740;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:41 INT"
3602450000736;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:40.5 INT"
3602450000742;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:43 INT"
3602450000754;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:37 INT"
3602450000758;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:36 INT"
3602450000735;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:40 INT"
3602450000731;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:42.5 INT"
3602450000743;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:38 INT"
3602450000738;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:39 INT"
3602450000733;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:44 INT"
3602450000737;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:42 INT"
3602450000753;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360245%2F380461-01%2F;https://img.brandshop.ru/cache/products/3/380461-01-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:бежевый|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:37.5 INT"
3602750000740;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360275%2F380461-02%2F;https://img.brandshop.ru/cache/products/3/380461-02-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:чёрный|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:41 INT"
3602750000753;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360275%2F380461-02%2F;https://img.brandshop.ru/cache/products/3/380461-02-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:чёрный|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:37.5 INT"
3602750000735;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360275%2F380461-02%2F;https://img.brandshop.ru/cache/products/3/380461-02-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:чёрный|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:40 INT"
3602750000733;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360275%2F380461-02%2F;https://img.brandshop.ru/cache/products/3/380461-02-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:чёрный|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:44 INT"
3602750000731;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360275%2F380461-02%2F;https://img.brandshop.ru/cache/products/3/380461-02-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:чёрный|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:42.5 INT"
3602750000758;"Puma RS-X Pop";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360275%2F380461-02%2F;https://img.brandshop.ru/cache/products/3/380461-02-0_676x676.jpg;Puma;"in stock";;;"RS-X Pop";"Возраст:Взрослый|Цвет:чёрный|Пол:Унисекс|Материал:Материал: Верх - искусственная кожа, текстиль; Подкладка - текстиль; Низ - резина|Размер:36 INT"
3602850000739;"Puma Suede Mayu Up";;"Женская одежда и обувь > Женская обувь > Женские кроссовки";RUB;9100;12990;;3890;30;https://go.redav.online/daf9b288d23b2a31?dl=https%3A%2F%2Fbrandshop.ru%2Fgoods%2F360285%2F381650-06%2F;https://img.brandshop.ru/cache/products/3/381650-06-0_676x676.jpg;Puma;"in stock";;;"Suede Mayu Up";"Возраст:Взрослый|Цвет:розовый|Пол:Женский|Материал:Материал: Верх - замша; Подкладка - текстиль; Низ - резина|Размер:38.5 INT"
